"id","servidor","latencia_ms","uso_cpu","error_log"
453,"Srv_B",44.2621791107501,78.5171792302281,"Exito"
454,"Srv_B",39.1267966978946,34.4341081154998,"Exito"
455,"Srv_A",50.845241167037,84.9110831501894,"Exito"
456,"Srv_B",35.0561317816882,84.9393657590263,"Exito"
457,"Srv_A",27.7773309428839,80.2991459646728,"Exito"
458,"Srv_B",40.1743808014542,14.2341413893737,"Exito"
459,"Srv_B",48.5970100064041,46.6337042103987,"Exito"
460,"Srv_B",30.7740852447993,10.0312689770944,"Exito"
461,"Srv_B",41.0798836428921,19.280495969113,"Exito"
462,"Srv_B",44.3014510387482,97.4460875224322,"Exito"
463,"Srv_B",43.1632392662669,84.738341339631,"Exito"
464,"Srv_B",34.961401812382,68.9647901104763,"Exito"
465,"Srv_B",35.1084258550432,13.396905903006,"Exito"
466,"Srv_A",43.819331887891,71.1838106738869,"Exito"
467,"Srv_A",56.5148917074902,55.5792722841725,"Exito"
468,"Srv_A",50.4807336398788,17.1054933879059,"Exito"
469,"Srv_B",37.2635003853617,9.78861592500471,"Exito"
470,"Srv_B",42.8385538618511,16.6546850898303,"Exito"
471,"Srv_B",44.213318405142,38.3613916267641,"Exito"
472,"Srv_B",39.7940360264316,80.4367231789511,"Exito"
473,"Srv_B",41.261963660141,84.9976377291605,"Exito"
474,"Srv_A",48.1439380789268,54.2427995123435,"Exito"
475,"Srv_A",49.1714751167045,66.510413575219,"Exito"
476,"Srv_B",39.9184157591799,52.7132725575939,"Exito"
477,"Srv_B",49.2801702729682,93.8100131985266,"Exito"
478,"Srv_A",45.1772502921508,51.9338637855835,"Exito"
479,"Srv_B",48.1391340987869,15.5297973521519,"Exito"
480,"Srv_A",54.651143221582,23.4397541456856,"Exito"
481,"Srv_A",51.3791251020836,46.5450689923018,"Fallo"
482,"Srv_B",41.6196781821223,71.0811234277207,"Exito"
483,"Srv_B",36.6512484452976,13.8795874167699,"Exito"
484,"Srv_A",43.320068386531,54.0779844368808,"Exito"
485,"Srv_B",48.6875474194131,79.4408507223707,"Exito"
486,"Srv_A",56.3801922747907,44.0562134459615,"Exito"
487,"Srv_B",36.9255151809867,29.2819803766906,"Exito"
488,"Srv_A",62.3434895059851,81.1899836163502,"Exito"
489,"Srv_B",36.6754607018704,14.6720888479613,"Exito"
490,"Srv_B",31.6654037739546,19.590479476843,"Exito"
491,"Srv_B",31.6419114540658,54.5308825334068,"Exito"
492,"Srv_A",39.5672341486362,72.9181013044436,"Exito"
493,"Srv_A",49.7731555282745,44.3681368683465,"Exito"
494,"Srv_A",51.2521783086849,55.6552273374982,"Exito"
495,"Srv_B",44.1383875371197,39.2414852606598,"Exito"
496,"Srv_A",43.9012321192087,12.5293577073608,"Exito"
497,"Srv_B",42.9687759096695,84.1469524565618,"Exito"
498,"Srv_B",49.1258491742316,87.7570597701706,"Exito"
499,"Srv_B",44.3796198559164,36.688724196516,"Exito"
500,"Srv_A",42.2578346321384,35.9318735203706,"Exito"
501,"Srv_A",56.0952961690606,43.4897380559705,"Exito"
502,"Srv_B",34.293531148674,19.5742037682794,"Exito"
503,"Srv_A",43.3075075227092,73.6026853418443,"Exito"
504,"Srv_B",27.7754237428531,50.6090666193049,"Exito"
505,"Srv_A",44.9864592792536,95.4961553812027,"Exito"
506,"Srv_A",31.7909105745123,84.4293473637663,"Exito"
507,"Srv_B",47.880835827972,50.3245460558683,"Exito"
508,"Srv_A",56.9286450948792,8.22556484583765,"Exito"
509,"Srv_A",37.6970660268762,85.4935424062423,"Exito"
510,"Srv_A",40.3515310652721,66.1192835825495,"Exito"
511,"Srv_B",34.2194053392982,36.9981147733051,"Exito"
512,"Srv_B",37.8316097780077,5.2905478104949,"Exito"
513,"Srv_B",50.1159255376475,47.867028132081,"Exito"
514,"Srv_A",57.0241341881965,18.157445488032,"Exito"
515,"Srv_A",45.6778719711761,57.4770147665404,"Exito"
516,"Srv_B",41.0309290155307,92.6591396555305,"Exito"
517,"Srv_A",44.4946510084953,15.7779584280215,"Exito"
518,"Srv_A",48.6440926524144,79.3398982046638,"Exito"
519,"Srv_A",44.0048293527951,97.1578755129594,"Exito"
520,"Srv_B",41.9310182472717,61.5480383967515,"Exito"
521,"Srv_B",41.3665342841754,19.8997151679359,"Exito"
522,"Srv_A",61.1531395590229,32.3697555032559,"Exito"
523,"Srv_B",33.7637754387462,45.8424404789694,"Exito"
524,"Srv_B",45.7378554524019,78.3377948089037,"Exito"
525,"Srv_A",50.0117153900806,8.17209426732734,"Exito"
526,"Srv_A",42.7503625565052,52.4812229287345,"Exito"
527,"Srv_A",44.4369320982225,43.9072995211463,"Exito"
528,"Srv_B",47.8459134687109,90.7778027795721,"Exito"
529,"Srv_A",47.9731996415141,7.42915775300935,"Exito"
530,"Srv_A",54.3575629698991,66.4764016896952,"Fallo"
531,"Srv_B",42.6094249507129,24.8503203759901,"Exito"
532,"Srv_A",36.2529411798269,81.9928249507211,"Exito"
533,"Srv_A",46.6133613765258,38.2905204966664,"Exito"
534,"Srv_B",54.5154957603259,63.4972422742285,"Exito"
535,"Srv_B",35.6990437684046,61.3450713343918,"Exito"
536,"Srv_A",60.0861592400368,79.6192456551362,"Exito"
537,"Srv_A",54.8199219007275,5.1646883606445,"Exito"
538,"Srv_B",45.9272369625193,29.238408083329,"Exito"
539,"Srv_A",49.9024850569387,41.5722280403133,"Exito"
540,"Srv_A",55.7601254963429,24.5121689566877,"Exito"
541,"Srv_B",44.612075660183,34.3808841891587,"Exito"
542,"Srv_B",46.5404007926766,81.5010255132802,"Exito"
543,"Srv_A",39.434193100958,76.6896421487909,"Exito"
544,"Srv_B",36.9296833114703,78.0841516065411,"Exito"
545,"Srv_A",54.5394746793439,36.7108179167844,"Fallo"
546,"Srv_B",35.3470980556841,63.0046677370556,"Exito"
547,"Srv_B",40.6385152963303,50.7163857338019,"Exito"
548,"Srv_B",54.3881108214646,48.5736223298591,"Exito"
549,"Srv_B",38.8932842575989,38.5853793609422,"Exito"
550,"Srv_A",49.3438654633648,76.0489375777543,"Exito"
551,"Srv_B",57.3198565108015,80.3082103398629,"Exito"
552,"Srv_B",54.9257562777476,75.0372234303504,"Exito"
553,"Srv_B",36.9651043990081,15.8443364654668,"Exito"
554,"Srv_A",46.3644997374688,68.987962530693,"Exito"
555,"Srv_B",47.9722108900458,17.8313549072482,"Exito"
556,"Srv_A",53.0799411831975,42.9643640853465,"Exito"
557,"Srv_A",42.27668480868,69.6421168879606,"Exito"
558,"Srv_B",40.5941683575587,74.5582287071738,"Exito"
559,"Srv_B",43.8518884734283,75.6784148530569,"Exito"
560,"Srv_A",45.2690585163268,51.5433544616681,"Exito"
561,"Srv_B",46.1534299596911,56.9823855091818,"Exito"
562,"Srv_A",53.2279683246237,65.7870651104022,"Exito"
563,"Srv_B",45.4224814006063,90.2868812731467,"Exito"
564,"Srv_B",48.8295382285706,97.5544888663571,"Exito"
565,"Srv_B",33.8496426102909,45.2999121109024,"Exito"
566,"Srv_A",48.0598698135438,93.2403075983748,"Exito"
567,"Srv_A",44.2918091984641,31.6359513336793,"Exito"
568,"Srv_A",45.1048343010812,94.2932887042407,"Exito"
569,"Srv_B",34.1765512159342,61.292992150411,"Fallo"
570,"Srv_A",42.6574496254603,74.9025506097823,"Exito"
571,"Srv_A",40.0037878646094,21.1677031926811,"Exito"
572,"Srv_A",41.782442169762,72.0079594773706,"Exito"
573,"Srv_A",38.1048564868681,9.57360712229274,"Fallo"
574,"Srv_A",63.3001982575168,80.5733845690265,"Exito"
575,"Srv_A",61.9078505158569,51.3731444356963,"Exito"
576,"Srv_B",41.1342877937749,89.7223493705969,"Exito"
577,"Srv_A",46.3813606820291,70.9587913788855,"Exito"
578,"Srv_B",47.410587346688,93.9720474986825,"Exito"
579,"Srv_B",43.7007400194141,41.1567708812654,"Exito"
580,"Srv_B",39.8729809407902,65.6718014401849,"Exito"
581,"Srv_B",35.5598569164855,72.6987135866657,"Exito"
582,"Srv_A",34.2441742614845,84.369074373506,"Exito"
583,"Srv_B",41.1370416568391,26.0574379106984,"Exito"
584,"Srv_A",56.9123471543804,47.8769534404855,"Exito"
585,"Srv_B",38.8171369606566,92.5073409548495,"Exito"
586,"Srv_A",58.8970137017454,66.3312936050352,"Exito"
587,"Srv_A",45.965611596165,68.3014802611433,"Exito"
588,"Srv_A",51.843189617923,24.188726849854,"Exito"
589,"Srv_A",49.4538624155825,21.4211547204759,"Exito"
590,"Srv_A",50.0007749063861,85.4125159019604,"Exito"
591,"Srv_B",39.6509749681979,97.9040660560131,"Fallo"
592,"Srv_A",49.2347178074791,17.9514559784438,"Exito"
593,"Srv_B",28.7547862611579,83.8495958466083,"Exito"
594,"Srv_B",39.4642627602723,39.2580488924868,"Exito"
595,"Srv_A",54.6805119324786,86.2428688162472,"Exito"
596,"Srv_A",47.3016709495123,51.9125690269284,"Exito"
597,"Srv_A",43.3297029662426,23.3583520441316,"Exito"
598,"Srv_A",59.7973720117242,5.35904745501466,"Exito"
599,"Srv_A",38.5950413459236,86.9501548570115,"Exito"
600,"Srv_A",45.8249675132588,33.1372486217879,"Exito"
601,"Srv_B",41.7063905978125,44.7660843001213,"Exito"
602,"Srv_A",35.3884376150361,95.5121257572901,"Exito"
603,"Srv_B",49.2229387691022,44.2051740551833,"Exito"
604,"Srv_A",56.5499654921356,74.5332329750527,"Exito"
605,"Srv_A",39.5180261367304,85.4563471465372,"Exito"
606,"Srv_B",40.201742002115,88.6677417159081,"Exito"
607,"Srv_A",50.0472084296516,36.8397875528317,"Fallo"
608,"Srv_B",53.7814842388517,20.0704839560203,"Exito"
609,"Srv_A",39.4923174742826,14.4945323290303,"Exito"
610,"Srv_A",46.1066865701804,89.7704039516393,"Exito"
611,"Srv_A",44.0059318681981,86.8370824740268,"Exito"
612,"Srv_A",52.5258718212367,57.4338066158816,"Exito"
613,"Srv_B",47.5216722688804,17.930199026363,"Exito"
614,"Srv_A",49.3935159190738,56.8439078012016,"Exito"
615,"Srv_B",36.9209929962053,32.4383717505261,"Fallo"
616,"Srv_A",54.6577753139497,61.0168898291886,"Exito"
617,"Srv_A",55.1329286577621,60.7022501581814,"Exito"
618,"Srv_A",47.215804422399,11.6553986556828,"Exito"
619,"Srv_A",48.3183158277144,90.9842849005945,"Exito"
620,"Srv_B",41.5483738712213,64.3839399977587,"Exito"
621,"Srv_B",46.8044265666621,30.9192951088771,"Exito"
622,"Srv_A",48.9402431166635,33.667200847296,"Exito"
623,"Srv_B",45.1559392841523,82.925496009877,"Exito"
624,"Srv_A",55.8687333743806,97.156665074639,"Exito"
625,"Srv_A",58.4912931857524,41.9472709891852,"Exito"
626,"Srv_B",41.0733112683646,91.5708032965194,"Exito"
627,"Srv_A",49.7642364978521,17.4772930913605,"Exito"
628,"Srv_B",41.1209226602954,91.4353263825178,"Exito"
629,"Srv_B",57.6923944884901,55.3969230998773,"Exito"
630,"Srv_A",41.9125498910758,19.4082982135005,"Exito"
631,"Srv_B",49.9086364860342,46.7282107938081,"Exito"
632,"Srv_B",44.3211911876572,50.6294583291747,"Exito"
633,"Srv_A",54.6870337279601,69.3711845616344,"Exito"
634,"Srv_A",49.7937658142484,53.7044520403724,"Exito"
635,"Srv_A",54.0913693948565,18.6419572860468,"Exito"
636,"Srv_B",39.9481578263939,65.8455429379828,"Exito"
637,"Srv_A",49.1906427650203,27.6223029692192,"Exito"
638,"Srv_B",39.1208613675243,48.6070212984923,"Exito"
639,"Srv_A",52.167162286743,46.073250437621,"Exito"
640,"Srv_B",47.9717488854216,79.7239340080414,"Exito"
641,"Srv_B",30.3640143565004,20.3094577961601,"Exito"
642,"Srv_A",62.626391431581,38.5282418045681,"Exito"
643,"Srv_A",59.6614849814052,32.9148108272348,"Exito"
644,"Srv_B",43.5974484352929,51.8647828595713,"Exito"
645,"Srv_B",47.5116860374923,48.1638073797803,"Exito"
646,"Srv_B",34.8088709763793,7.86550557776354,"Exito"
647,"Srv_A",52.4428129106072,73.5264894827269,"Exito"
648,"Srv_A",37.025255744786,19.958554929588,"Exito"
649,"Srv_B",39.7798710111197,28.9731528493576,"Exito"
650,"Srv_A",32.3100593215691,84.6911246527452,"Exito"
651,"Srv_A",46.1061571142567,87.4877806694712,"Exito"
652,"Srv_B",36.4100093015092,32.5899700936861,"Fallo"
653,"Srv_B",44.255344260951,40.8090064367279,"Exito"
654,"Srv_A",42.2762228698133,67.8731667448301,"Exito"
655,"Srv_B",36.2437878854385,43.5796374774072,"Exito"
656,"Srv_A",50.1849944874971,76.303980381228,"Exito"
657,"Srv_B",39.4409227827669,16.8171973205172,"Exito"
658,"Srv_A",52.8836154783919,55.579961723648,"Exito"
659,"Srv_B",47.0867443025627,19.1664649751037,"Exito"
660,"Srv_B",44.1913134986675,50.0197250943165,"Exito"
661,"Srv_B",39.2790027102614,59.8039407711476,"Exito"
662,"Srv_A",51.720399640977,34.6643157457002,"Exito"
663,"Srv_A",37.4137198039223,13.6001821737736,"Exito"
664,"Srv_A",47.3652977974305,13.8632202448789,"Fallo"
665,"Srv_A",29.1958346752761,45.4688073948491,"Exito"
666,"Srv_A",59.926383383323,9.75279917614534,"Exito"
667,"Srv_B",47.1796546136953,79.8733976872172,"Exito"
668,"Srv_B",46.4720007887892,37.9879476621281,"Exito"
669,"Srv_B",39.9755422873451,22.67867870396,"Exito"
670,"Srv_A",59.4331322728732,58.890391870169,"Exito"
671,"Srv_A",41.9110806286001,64.4159436093178,"Exito"
672,"Srv_A",30.0235396636971,9.34381073061377,"Exito"
673,"Srv_A",43.2640732720591,32.5966890538111,"Exito"
674,"Srv_B",45.3330660952348,71.6752172780689,"Exito"
675,"Srv_A",48.9015808088046,13.9154771370813,"Exito"
676,"Srv_A",56.0538632984743,19.0798605936579,"Exito"
677,"Srv_A",60.4544657924813,88.2659900030121,"Exito"
678,"Srv_A",55.1224838566572,31.6162478723563,"Exito"
679,"Srv_B",38.1616620070081,21.8624104058836,"Exito"
680,"Srv_A",44.1513991396113,82.8091920742299,"Fallo"
681,"Srv_A",47.2407599025532,10.0108459566254,"Exito"
682,"Srv_A",43.7837132792579,56.7717696311884,"Exito"
683,"Srv_A",49.9391282202511,96.5437311863061,"Fallo"
684,"Srv_B",47.6930105159782,63.6966570776422,"Exito"
685,"Srv_A",42.8368235923647,96.67109685787,"Exito"
686,"Srv_A",49.745042828989,40.0606577142607,"Exito"
687,"Srv_A",35.374805629753,8.29584529693238,"Exito"
688,"Srv_B",42.961126443286,18.9519233629107,"Exito"
689,"Srv_A",40.0635772570688,82.3812004118226,"Exito"
690,"Srv_B",44.4154944482888,14.5968458184507,"Exito"
691,"Srv_B",46.7780954084973,93.1268670235295,"Exito"
692,"Srv_A",42.4609942483842,36.1320085758343,"Exito"
693,"Srv_A",45.4868511342553,86.3073166613467,"Exito"
694,"Srv_B",39.6399014614564,6.55751544749364,"Exito"
695,"Srv_A",50.5679832236876,68.7660458649043,"Exito"
696,"Srv_A",50.6665742035032,63.5026239729486,"Exito"
697,"Srv_B",32.8435731120642,97.1903643305413,"Exito"
698,"Srv_B",37.0422169916296,96.2948068117257,"Exito"
699,"Srv_B",47.7079327320311,22.0030852907803,"Exito"
700,"Srv_A",49.1528126948538,93.4529134749901,"Exito"
701,"Srv_A",49.7477107700661,63.5424273882527,"Exito"
702,"Srv_A",43.1771527688459,97.3270593697671,"Exito"
703,"Srv_B",35.6489388721266,52.6273906801362,"Fallo"
704,"Srv_A",34.4595618030249,36.3883325804491,"Exito"
705,"Srv_B",42.585236887952,93.4427577110473,"Exito"
706,"Srv_B",44.0779823739486,26.256584928371,"Exito"
707,"Srv_B",53.6814541807013,38.4298456911929,"Exito"
708,"Srv_A",58.0804152304758,58.9909402299672,"Exito"
709,"Srv_B",35.5655032990078,9.94062871136703,"Exito"
710,"Srv_B",42.1924004734911,14.6022591742221,"Exito"
711,"Srv_B",46.7233686245085,67.270805900218,"Exito"
712,"Srv_B",44.1005549793588,22.1941051725298,"Exito"
713,"Srv_A",51.0074453114424,92.1555017801002,"Fallo"
714,"Srv_B",39.2169524485039,31.2236022171564,"Exito"
715,"Srv_B",43.7063027517089,24.785818917444,"Exito"
716,"Srv_A",45.0337422961689,48.1077742041089,"Exito"
717,"Srv_B",35.9109131985154,38.3784234235063,"Exito"
718,"Srv_B",36.5402308207311,35.1077039514203,"Exito"
719,"Srv_A",53.743904928931,34.1534594562836,"Exito"
720,"Srv_B",46.8143258330208,41.0880096221808,"Exito"
721,"Srv_B",48.5209069599416,16.9372444318142,"Exito"
722,"Srv_B",34.5230904999193,72.621594411321,"Exito"
723,"Srv_A",53.672977395599,12.41696049436,"Exito"
724,"Srv_A",62.0845228161677,41.0366097872611,"Fallo"
725,"Srv_B",40.7969658067224,29.9057689092588,"Fallo"
726,"Srv_A",53.5982120346969,5.39850980998017,"Exito"
727,"Srv_B",37.9680750037579,59.84986824519,"Exito"
728,"Srv_A",49.2755882943385,59.6955213684123,"Exito"
729,"Srv_A",56.2324744588562,66.1144896396436,"Exito"
730,"Srv_A",50.4284384507653,29.183456400875,"Exito"
731,"Srv_B",42.1127806402069,38.9391772020608,"Exito"
732,"Srv_A",48.0590977280227,33.1944836610928,"Exito"
733,"Srv_B",43.7513508460143,86.4223985308781,"Exito"
734,"Srv_B",36.8878358280326,92.7040650821291,"Exito"
735,"Srv_B",38.8693810315473,47.3787763414439,"Exito"
736,"Srv_A",48.9561049876716,88.3942303792574,"Exito"
737,"Srv_B",32.6843239120017,26.3459575478919,"Exito"
738,"Srv_A",43.7944749469857,9.90592091204599,"Exito"
739,"Srv_A",68.080830515403,52.8744544342626,"Exito"
740,"Srv_B",43.5009155283664,32.3781730092596,"Exito"
741,"Srv_B",38.6497544458898,85.3042225211393,"Exito"
742,"Srv_A",58.290047502546,36.5396969169378,"Exito"
743,"Srv_A",40.8709012311033,76.1110834225547,"Exito"
744,"Srv_B",42.652978720576,51.2137455525808,"Exito"
745,"Srv_B",50.2415378864815,44.1258912221529,"Fallo"
746,"Srv_B",48.2703626589538,5.98235738580115,"Exito"
747,"Srv_A",52.1169715928051,23.4808999109082,"Exito"
748,"Srv_B",43.6337894925123,67.6309747986961,"Exito"
749,"Srv_B",36.990805113562,93.0815694208723,"Exito"
750,"Srv_B",38.0064995159476,15.6678244126961,"Exito"
751,"Srv_A",53.2042563897151,96.2651747723576,"Exito"
752,"Srv_A",61.3585618813787,94.7758335210383,"Exito"
753,"Srv_A",49.1567905515811,30.0540946235415,"Exito"
754,"Srv_B",48.4122756569686,96.1726944351103,"Exito"
755,"Srv_A",40.5513729781141,60.483364947373,"Exito"
756,"Srv_B",41.2329325128855,13.4868451880757,"Exito"
757,"Srv_B",37.7550387392812,51.8289569946937,"Exito"
758,"Srv_A",55.141781683623,65.9185275984928,"Exito"
759,"Srv_A",42.2766462299135,29.8363118013367,"Exito"
760,"Srv_B",41.9462308020829,53.5977177368477,"Exito"
761,"Srv_A",51.4724969097384,78.6806557017844,"Exito"
762,"Srv_B",46.3599221385732,43.6547288908623,"Exito"
763,"Srv_B",42.12980850505,7.48053366108797,"Exito"
764,"Srv_A",43.0154612050847,65.0214883910958,"Exito"
765,"Srv_A",32.666002519707,37.5765294188168,"Exito"
766,"Srv_B",38.08831026654,19.3027575237211,"Exito"
767,"Srv_B",45.9360759918154,59.8427875891794,"Exito"
768,"Srv_A",52.1048407687308,8.67051256191917,"Exito"
769,"Srv_A",47.0359910739923,74.1684150155634,"Exito"
770,"Srv_A",47.3924744482567,53.8754678054247,"Exito"
771,"Srv_A",46.6235631762892,71.8188711954281,"Exito"
772,"Srv_B",36.5503681287137,63.8666670492385,"Exito"
773,"Srv_B",33.7879168600404,68.0531813190319,"Exito"
774,"Srv_A",43.2713133188932,26.4532435545698,"Exito"
775,"Srv_A",46.5511800632895,90.889017681824,"Exito"
776,"Srv_A",49.8354884610141,36.7605639630929,"Exito"
777,"Srv_B",45.8095940317497,73.7960467627272,"Exito"
778,"Srv_A",42.797419497451,55.2628076989204,"Fallo"
779,"Srv_A",53.6029280476589,81.6301056242082,"Exito"
780,"Srv_A",42.3369265252753,93.579886313295,"Exito"
781,"Srv_A",46.7155856195233,36.9662844527047,"Exito"
782,"Srv_A",54.8874331415051,97.8520974768326,"Exito"
783,"Srv_A",52.4484870932896,91.1471635259222,"Exito"
784,"Srv_B",42.42469925258,76.1832664364483,"Exito"
785,"Srv_B",41.2605186131107,32.4619877592195,"Exito"
786,"Srv_A",62.8876620862242,90.94374750508,"Exito"
787,"Srv_B",38.3196485830137,18.986445117509,"Exito"
788,"Srv_B",42.7310639207109,27.2594765457325,"Exito"
789,"Srv_B",50.742176961161,83.1156231930945,"Exito"
790,"Srv_B",44.4449703548177,31.4528969030362,"Exito"
791,"Srv_A",46.1010092444328,7.71417904784903,"Exito"
792,"Srv_A",45.6555077797858,37.8343675052747,"Exito"
793,"Srv_A",44.9992887861929,56.661499222042,"Exito"
794,"Srv_B",38.3106196619487,88.0985221879091,"Exito"
795,"Srv_A",48.9789503087543,96.9784165394958,"Exito"
796,"Srv_A",52.1978946847719,47.7096903568599,"Exito"
797,"Srv_A",37.8923567517351,88.5295895861927,"Exito"
798,"Srv_A",37.7398535760905,9.37969603366219,"Exito"
799,"Srv_A",49.8163404069619,52.7910226436798,"Exito"
800,"Srv_B",44.5455063921571,46.2619011290371,"Exito"
801,"Srv_A",51.8849912834854,68.3858720485587,"Exito"
802,"Srv_A",53.3842082501194,86.6755012681242,"Exito"
803,"Srv_A",37.4285787172525,30.7407029583119,"Exito"
804,"Srv_A",51.2494500626004,39.8411216717213,"Exito"
805,"Srv_B",42.922161629429,10.2787234857678,"Exito"
806,"Srv_B",45.6489260902496,31.3481688813772,"Exito"
807,"Srv_A",53.4623839056241,59.3050756400917,"Exito"
808,"Srv_B",46.3944398645572,9.63343825633638,"Exito"
809,"Srv_B",43.2460404571825,83.0296718087047,"Exito"
810,"Srv_B",34.411353129653,65.1073883706704,"Exito"
811,"Srv_A",59.7296026664095,51.5037519452162,"Exito"
812,"Srv_A",37.7884917169258,61.0039207667578,"Exito"
813,"Srv_A",56.6345243161285,28.6149406034965,"Exito"
814,"Srv_A",42.3820791895113,35.5656473201234,"Exito"
815,"Srv_B",36.5941603716265,42.807743574027,"Exito"
816,"Srv_A",34.1523966441549,37.5758114620112,"Exito"
817,"Srv_B",42.9757760499915,52.8902238248847,"Exito"
818,"Srv_B",42.9621212949211,87.8697640262544,"Fallo"
819,"Srv_B",51.3645014321808,95.4049960004631,"Exito"
820,"Srv_A",45.8766193776224,27.5623630709015,"Exito"
821,"Srv_A",50.0519367532958,48.398945476627,"Fallo"
822,"Srv_A",50.4103638516902,65.404583274154,"Exito"
823,"Srv_B",33.6465151827619,42.6720610191114,"Exito"
824,"Srv_A",43.6954393897634,60.8157349056564,"Exito"
825,"Srv_A",40.4142591345686,15.7541394850705,"Exito"
826,"Srv_B",39.0333303911084,45.2354687480256,"Exito"
827,"Srv_B",45.4887772084345,73.3432740818243,"Exito"
828,"Srv_B",39.2203207417388,31.0771178302821,"Exito"
829,"Srv_A",44.4045886029376,48.251708725933,"Exito"
830,"Srv_B",51.409665940655,65.1672174909618,"Exito"
831,"Srv_B",37.1898987309294,26.8642402740661,"Exito"
832,"Srv_A",28.8068412884996,48.2627640957944,"Exito"
833,"Srv_B",46.8489529119722,73.1031401471701,"Exito"
834,"Srv_B",40.2363376109708,71.5876009752974,"Exito"
835,"Srv_A",43.3242992079593,59.2901698676869,"Exito"
836,"Srv_B",37.8875912964785,30.0427455273457,"Exito"
837,"Srv_A",51.4160469491626,52.0863051547203,"Exito"
838,"Srv_B",42.6198482476468,19.3351333762985,"Exito"
839,"Srv_B",49.3109149912283,65.9324878167827,"Exito"
840,"Srv_B",44.3350769805525,87.9317749063484,"Exito"
841,"Srv_B",47.6865386133052,58.4488900306169,"Exito"
842,"Srv_B",55.1559706755335,86.6650657874998,"Exito"
843,"Srv_A",60.8134948185417,72.497324548196,"Exito"
844,"Srv_B",39.1027302836463,45.9793553636409,"Exito"
845,"Srv_A",31.564574618183,83.3532727421261,"Exito"
846,"Srv_A",42.7254428979086,25.4928283162881,"Exito"
847,"Srv_B",56.5161967380034,53.9643048534635,"Exito"
848,"Srv_B",42.4370764483886,46.8152143529151,"Exito"
849,"Srv_B",47.9842935250345,33.1820070801768,"Exito"
850,"Srv_A",34.427403149481,12.7468817948829,"Exito"
851,"Srv_B",34.2776942444918,37.6366816922091,"Exito"
852,"Srv_A",49.8220267462913,97.8346312076319,"Exito"
853,"Srv_A",42.4355867399702,9.57543309754692,"Exito"
854,"Srv_B",41.6364032686685,8.01406211568974,"Exito"
855,"Srv_A",37.2425289893335,78.7569451895542,"Exito"
856,"Srv_B",43.3348909862472,97.6021578896325,"Exito"
857,"Srv_A",52.0229126012624,82.5049131151754,"Exito"
858,"Srv_B",52.4911592189804,13.172592590563,"Exito"
859,"Srv_B",34.3755854158329,92.1076833927073,"Exito"
860,"Srv_B",33.7221553470253,42.3302306260448,"Exito"
861,"Srv_B",42.8254282605534,28.8701697331853,"Exito"
862,"Srv_B",39.0907751008229,8.15214257314801,"Exito"
863,"Srv_A",53.5943138691096,85.5855579997879,"Exito"
864,"Srv_A",46.4489873166079,46.383086963091,"Exito"
865,"Srv_A",44.7206179134271,14.5098922350444,"Exito"
866,"Srv_B",54.8462534888132,88.2705155322328,"Exito"
867,"Srv_B",29.4189817845407,80.3408695252147,"Exito"
868,"Srv_A",38.0853039058641,62.6124715167098,"Exito"
869,"Srv_B",43.1748370764774,96.6405650826637,"Fallo"
870,"Srv_B",36.1542919878012,60.9243007276673,"Exito"
871,"Srv_B",44.7606502248828,58.780102860881,"Exito"
872,"Srv_A",55.0961771923694,89.6980163145345,"Exito"
873,"Srv_B",42.8145196058129,89.8032660279423,"Exito"
874,"Srv_A",60.1012131948796,21.9047130392864,"Exito"
875,"Srv_B",44.2314099725415,58.2063424515072,"Exito"
876,"Srv_A",41.6979697903165,57.0297082969919,"Exito"
877,"Srv_A",30.2704745878051,23.382843342144,"Exito"
878,"Srv_B",47.8346032569441,58.0474077058025,"Exito"
879,"Srv_A",49.7944243180693,27.9744851747528,"Exito"
880,"Srv_A",58.4046860621035,74.5992829874158,"Exito"
881,"Srv_B",39.7893523831666,23.2729757267516,"Exito"
882,"Srv_B",53.8277668702528,29.0367726525292,"Exito"
883,"Srv_A",56.7643675025305,88.2844052691944,"Exito"
884,"Srv_A",23.8996526552821,53.0926028715912,"Fallo"
885,"Srv_A",52.3604372923867,21.9347217152826,"Exito"
886,"Srv_B",33.589915150664,31.2379798451439,"Exito"
887,"Srv_B",44.4811516548118,38.3772487780079,"Exito"
888,"Srv_B",43.1709175374246,78.6772538896184,"Exito"
889,"Srv_A",41.1649686718498,65.1735854735598,"Exito"
890,"Srv_B",35.7855446494338,7.59553439589217,"Exito"
891,"Srv_A",50.0015365783449,88.1234159115702,"Exito"
892,"Srv_A",49.6037207092325,32.2900054580532,"Exito"
893,"Srv_B",46.9933359051256,49.7626047481317,"Exito"
894,"Srv_B",37.1229699131289,6.76480913232081,"Exito"
895,"Srv_A",42.5796521648955,66.012143713655,"Exito"
896,"Srv_B",49.140825158828,71.977743125055,"Exito"
897,"Srv_A",45.8567428035899,20.6278811343946,"Exito"
898,"Srv_A",48.1861921539405,56.5054107743781,"Exito"
899,"Srv_B",48.0187464140928,72.7885869375896,"Exito"
900,"Srv_B",38.6189579485129,27.0528951012529,"Exito"
901,"Srv_A",45.8455549942652,93.6295175973792,"Exito"
902,"Srv_B",45.3034658916785,80.8777732017916,"Exito"
903,"Srv_B",35.8491878704479,91.4484252345283,"Exito"
904,"Srv_A",46.372544251508,16.4667304204777,"Exito"
905,"Srv_B",36.868909554414,7.45683827158064,"Exito"
